fare_amount,pickup_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count,distance_km,hour,day_of_week,month
72.01,2025-05-21 00:13:57,-74.03604981822149,40.73228216640344,-73.84186500386066,40.649745180256616,1,18.77,0,2,5
74.46,2024-10-07 20:17:48,-73.74793637754647,40.86152265862981,-73.90858534737775,40.76053681634544,4,17.58,20,0,10
69.69,2024-09-24 23:57:53,-73.95593373346746,40.675763248344396,-73.78428344155708,40.58365415322319,2,17.74,23,1,9
89.87,2025-05-13 07:29:39,-73.81053578651716,40.800984051618414,-73.9448846048729,40.6220436983069,4,22.89,7,1,5
45.82,2025-07-16 15:56:46,-73.93704865924988,40.718698946071584,-74.0113252496729,40.78575145745011,2,9.73,15,2,7
78.65,2024-08-27 10:53:56,-74.00504349095392,40.807848515602515,-73.7939046535503,40.92494551967971,2,22.02,10,1,8
90.42,2024-10-27 00:46:00,-73.76993394580695,40.698335063053364,-73.98049348715789,40.835074400273,4,23.36,0,6,10
50.33,2025-01-17 23:19:04,-73.9801531330164,40.91044147487467,-73.89811244968915,40.8852767369755,4,7.44,23,4,1
64.77,2025-06-15 02:23:53,-73.7351799666011,40.819871221204934,-73.87281845707798,40.71559275255,4,16.4,2,6,6
69.12,2025-01-01 11:22:24,-73.79627810875236,40.78999576623831,-73.95961227567626,40.7090835450422,2,16.44,11,2,1
61.45,2024-12-16 01:59:31,-74.02620737913817,40.6712772941133,-73.89899454828793,40.57926249372333,3,14.83,1,0,12
91.49,2025-01-22 03:51:45,-73.70567087962611,40.721633319878975,-73.99198196233543,40.679729214817314,3,24.58,3,2,1
36.84,2024-11-27 13:03:11,-73.81130114462165,40.624709695594994,-73.78344362123731,40.610775959636385,2,2.82,13,2,11
78.81,2024-09-12 20:06:50,-73.71671536146609,40.638980617023755,-73.95892966539381,40.62864636405417,2,20.47,20,3,9
90.3,2025-08-13 15:27:26,-73.90754419097661,40.807993614917834,-73.81535994957856,40.65674185702604,2,18.53,15,2,8
108.31,2025-02-12 01:43:16,-73.96851219780511,40.60818818249234,-73.87235695538446,40.91791881402315,3,35.38,1,2,2
125.86,2024-10-27 16:24:59,-73.70302802244993,40.5649219388347,-73.76951596620549,40.929288390591026,4,40.9,16,6,10
60.55,2024-12-17 19:24:45,-73.99600857958949,40.901917401202155,-73.99075193326226,40.79137255957931,1,12.3,19,1,12
114.15,2025-03-29 04:54:26,-73.77633521368851,40.69649900177424,-74.03910467636747,40.91034324160781,4,32.47,4,5,3
59.56,2024-10-17 22:05:43,-73.84112035915318,40.808256699656646,-74.04273373305628,40.84502473898905,2,17.45,22,3,10
59.99,2025-05-05 02:46:42,-73.79980017446091,40.659484604145966,-73.74962390993672,40.57144957596395,2,10.67,2,0,5
113.11,2024-12-25 13:55:04,-73.94905611048786,40.916748406814136,-73.95766074110442,40.65257508842093,2,29.38,13,2,12
161.1,2025-03-23 20:23:48,-73.86938521445433,40.56658876054666,-73.76984586885952,40.9059829508931,3,38.66,20,6,3
32.91,2025-07-19 01:40:08,-73.81181365017233,40.67296274407135,-73.78913314227312,40.65270741858189,2,2.96,1,5,7
96.91,2025-07-29 17:11:40,-73.74545887545362,40.730783715217484,-73.95432638415437,40.926893433619824,1,28.01,17,1,7
90.77,2024-09-08 20:30:16,-73.70011872380195,40.55538355623447,-74.00944430480072,40.55070264331718,3,26.14,20,6,9
44.21,2025-01-15 10:02:43,-73.73697142790662,40.572406001224245,-73.79222772543801,40.63626070539592,4,8.5,10,2,1
35.24,2025-05-16 04:41:32,-73.78932265006323,40.91726577294508,-73.78711114703101,40.87088297647303,1,5.16,4,4,5
93.67,2025-07-27 11:45:14,-73.79019792835938,40.91693709003675,-73.90609970059776,40.72827402170793,3,23.13,11,6,7
162.28,2025-01-16 19:46:57,-73.76515527130424,40.88321138933546,-73.92163018968797,40.55888756246476,2,38.4,19,3,1
85.59,2025-05-09 00:12:55,-73.93451467941658,40.657078722304,-73.9265266210679,40.83531323472538,3,19.83,0,4,5
73.39,2025-04-23 11:31:43,-74.02674506238328,40.942366349397396,-73.76043297570175,40.89301299306903,4,23.04,11,2,4
70.41,2024-11-03 10:28:17,-73.82319448215017,40.73268792098346,-74.00271030000702,40.625977884619736,3,19.23,10,6,11
87.16,2025-04-26 03:48:18,-73.77539817346768,40.83152861311294,-73.87679877574782,40.60077133747178,1,27.04,3,5,4
73.88,2025-05-23 22:32:40,-73.76263808608934,40.747712442565444,-73.9685330626709,40.86476080578499,1,21.67,22,4,5
97.74,2025-07-03 15:29:19,-74.04213096151375,40.77740967280357,-73.79886660111409,40.687465042393974,4,22.81,15,3,7
160.99,2025-07-25 03:56:21,-73.84639954184023,40.93169157745908,-74.0479155291058,40.60490243703433,1,40.1,3,4,7
80.22,2025-06-07 14:36:26,-73.93404464706776,40.89146937362924,-73.71931663714516,40.89291317901473,1,18.05,14,5,6
103.01,2025-06-06 01:32:07,-73.9132478542075,40.8639911911187,-73.80368960375958,40.59641933262181,4,31.15,1,4,6
72.62,2025-04-17 02:33:32,-73.97815710665232,40.648587528584244,-74.0270945566978,40.821886140054865,1,19.71,2,3,4
78.3,2025-04-21 17:43:50,-73.7825015793535,40.781097145146944,-73.98982139704654,40.85211756808048,4,19.15,17,0,4
61.94,2025-03-12 18:17:24,-73.84085236263005,40.60845674792922,-73.96115120226726,40.71046249386892,2,15.22,18,2,3
177.47,2024-12-29 09:44:09,-73.70130445388132,40.934795976271026,-73.97197642931397,40.60748649781416,3,42.94,9,6,12
96.83,2025-02-08 09:03:49,-73.81892755537639,40.80165174422049,-73.99297807904057,40.616921737264306,4,25.24,9,5,2
94.61,2025-07-27 03:34:19,-73.89095314511513,40.82560229460082,-73.7773506228616,40.67047239643189,3,19.73,3,6,7
138.29,2024-12-20 08:45:26,-73.71774745105789,40.949958092580744,-74.04255950956235,40.660845853274964,4,42.2,8,4,12
131.21,2024-11-20 21:00:35,-73.91682419104693,40.900285902228696,-74.03975189094623,40.62259300282921,4,32.57,21,2,11
49.11,2024-08-21 14:04:11,-73.91992132318468,40.73442232421631,-73.98578039233557,40.66194854648714,3,9.79,14,2,8
86.92,2025-03-23 07:41:00,-73.79260560171147,40.91632795218833,-73.99142874537696,40.912706124371326,3,16.71,7,6,3
102.95,2025-04-23 10:36:50,-73.90845269334415,40.66768621934686,-74.04757367463097,40.93247024320846,2,31.69,10,2,4
70.12,2025-08-14 11:38:03,-73.91288954385034,40.60122575121323,-73.70932563769874,40.58706880299937,2,17.26,11,3,8
54.55,2025-07-24 22:48:26,-73.70173929373512,40.673170287857765,-73.78636450762373,40.637335726145906,2,8.18,22,3,7
52.53,2025-08-09 20:24:04,-73.82070607809143,40.57714234139467,-73.92652769862246,40.59954888933747,2,9.28,20,5,8
74.97,2024-12-31 19:00:52,-73.90919655573634,40.583183615493915,-73.79554716249045,40.731107528160145,3,19.04,19,1,12
84.33,2024-09-04 19:36:22,-74.02293173703674,40.65399023281399,-73.84218549142065,40.786867048085625,3,21.22,19,2,9
106.1,2025-03-10 05:15:29,-74.04053813987521,40.913417682790865,-73.83014356710011,40.68152896372376,2,31.28,5,0,3
116.99,2025-02-02 22:29:03,-73.74791251947254,40.84425928016734,-73.7767520304082,40.59868021477714,3,27.42,22,6,2
74.63,2025-07-12 21:27:48,-73.86740668185878,40.8929583257772,-74.00492922687454,40.75282419631386,3,19.41,21,5,7
62.21,2025-01-03 11:38:52,-73.806504020589,40.74636965885967,-73.98784878619468,40.79546343218073,1,16.22,11,4,1
97.45,2025-05-04 15:16:25,-73.98479440709161,40.626523849172415,-73.86887894921132,40.866957865069644,3,28.46,15,6,5
50.68,2024-10-25 21:06:04,-73.8446745483854,40.72673478979691,-73.74970598926711,40.74501132800443,3,8.26,21,4,10
72.23,2024-11-06 08:34:36,-73.71356638550843,40.79014950935185,-73.92384083059245,40.758775092968854,4,18.05,8,2,11
158.01,2025-02-27 04:15:07,-74.03685423563888,40.65675054435515,-73.73233886877456,40.93925559221901,1,40.54,4,3,2
59.53,2024-11-13 23:17:57,-74.0064559227804,40.78118004200949,-74.02919227909477,40.87129303092398,2,10.2,23,2,11
56.11,2025-04-26 15:57:13,-73.856028425186,40.565733668972506,-73.98472947707816,40.621729081197536,4,12.52,15,5,4
102.9,2024-12-22 16:16:58,-73.76250965269288,40.56487148866494,-73.9202400736471,40.8436125561062,2,33.73,16,6,12
111.11,2024-12-08 21:18:39,-73.8662524039189,40.94910639244969,-73.85627391798393,40.607068141974445,1,38.04,21,6,12
69.89,2025-02-25 06:33:21,-73.74842115865042,40.68091163273482,-73.85843575624313,40.823587273105915,3,18.37,6,1,2
34.1,2025-06-09 00:36:12,-73.95230958771641,40.83572082414074,-73.98795086073407,40.8586094029675,2,3.93,0,0,6
105.0,2025-05-08 07:24:56,-73.96923389515528,40.814325880524365,-73.77036276687434,40.60360809600942,4,28.81,7,3,5
122.64,2024-09-19 22:54:08,-73.97595969561135,40.928982270114574,-73.95524455932248,40.569234690146686,3,40.04,22,3,9
126.63,2025-04-28 12:25:30,-73.84858678445171,40.93775408443528,-74.02392605239125,40.597903435105835,2,40.57,12,0,4
109.27,2024-12-12 11:11:35,-73.80778963665873,40.89543430840643,-74.01323313081214,40.637128723330086,2,33.53,11,3,12
80.99,2025-08-02 11:25:31,-73.82995893687925,40.59943519652175,-74.02053574617275,40.76503669133698,2,24.44,11,5,8
60.55,2025-03-07 16:23:16,-73.9565037435355,40.69158917801335,-73.81828224763348,40.689876351718056,1,11.66,16,4,3
88.43,2025-05-11 17:07:45,-73.82011289331649,40.6187335341106,-73.77035642636717,40.818523567607,4,22.61,17,6,5
47.26,2024-10-26 09:27:21,-73.85544368789004,40.79983736431777,-73.94903897683021,40.87930732152667,4,11.84,9,5,10
127.88,2025-05-29 09:22:50,-73.96442715388278,40.86977909495888,-73.72488150877892,40.658683323369154,1,30.95,9,3,5
102.4,2024-12-26 23:26:08,-73.93521432372246,40.58347397936583,-73.73628540984215,40.806672350465085,4,29.95,23,3,12
139.88,2024-10-20 04:28:49,-73.97441860299081,40.90760708198857,-73.7696314683951,40.64048884523157,4,34.35,4,6,10
95.86,2025-05-22 00:17:37,-73.9518731036679,40.77744551387547,-73.71660631854574,40.607777668293586,3,27.37,0,3,5
43.6,2025-01-11 16:20:39,-74.03575722001172,40.79214609251698,-74.00919148915669,40.760117856923785,1,4.21,16,5,1
63.52,2025-05-23 22:07:01,-73.84697590735706,40.63411795554224,-73.78409619019614,40.7199024277158,3,10.91,22,4,5
48.91,2025-03-13 00:41:56,-73.94096097956457,40.615088452525974,-73.91077063669469,40.68173762797371,4,7.84,0,3,3
91.95,2025-05-29 12:56:56,-74.0067372003189,40.63018275942193,-73.89845707709189,40.8344249502831,2,24.47,12,3,5
50.46,2025-04-27 23:21:18,-74.04450757082384,40.79902483020819,-73.91351408920386,40.79362974220219,3,11.04,23,6,4
76.24,2025-04-22 12:34:56,-73.9400598687647,40.764903369003875,-73.71516626052419,40.74932684094629,1,19.02,12,1,4
47.89,2024-10-08 10:02:57,-73.84306942859878,40.604407566346026,-73.78400695406911,40.56586852850229,4,6.58,10,1,10
91.3,2024-12-15 13:41:25,-73.96822658099296,40.742627042518016,-73.95066952887994,40.94994994197366,2,23.1,13,6,12
160.05,2025-05-14 12:14:04,-73.91781343454973,40.925429228271526,-73.76551149244072,40.559543255765,2,42.66,12,2,5
99.71,2024-12-11 09:26:37,-73.8859285102723,40.67137894298444,-73.90385443456697,40.87812050437763,3,23.04,9,2,12
114.48,2024-08-26 07:04:19,-74.03995324807431,40.64181760847346,-73.82144726969604,40.795148809557,3,25.1,7,0,8
82.27,2025-07-30 06:38:02,-73.84921881071207,40.89336826071152,-73.8485112406831,40.7053609743148,1,20.91,6,2,7
37.27,2024-09-19 17:00:33,-73.89506190482675,40.65729756390326,-73.87815787799414,40.716849820936055,2,6.77,17,3,9
71.32,2024-11-16 15:06:28,-74.00056554995489,40.83436075553213,-73.87765329273734,40.942846056835734,3,15.88,15,5,11
110.8,2025-02-10 17:27:06,-74.04456055989962,40.859065191703856,-73.70279864763405,40.6809065257839,2,34.94,17,0,2
92.49,2025-03-04 01:40:40,-73.83558374236084,40.799582304882335,-73.957497563099,40.60479255556447,3,23.97,1,1,3
107.53,2025-04-02 09:12:38,-73.8003977598014,40.88347948626726,-73.74716875751159,40.57000074808,1,35.14,9,2,4
39.96,2025-07-05 21:25:12,-73.89102478934434,40.574207431060856,-73.84680267417448,40.646541575546095,1,8.87,21,5,7
103.41,2025-01-01 21:49:27,-73.74080537671833,40.636840265181085,-73.81206278518029,40.889626929022405,4,28.74,21,2,1
129.25,2025-05-02 08:04:58,-73.74170901349409,40.5643587041592,-73.87565078051131,40.94048834923963,1,43.32,8,4,5
101.42,2024-10-15 03:24:04,-74.04342108314394,40.87644304854668,-73.70298833499338,40.73691458472562,2,32.58,3,1,10
53.84,2024-10-12 02:21:09,-73.93485412148868,40.93057796256883,-73.80461949764963,40.9273018784243,1,10.95,2,5,10
102.0,2025-06-05 01:03:03,-74.02946318012972,40.7535603033814,-73.73300062021579,40.91403425410962,4,30.67,1,3,6
77.97,2025-08-11 20:44:42,-73.9926719335506,40.880711775495314,-73.73867991062032,40.91173750701428,3,21.63,20,0,8
92.49,2025-01-21 05:14:59,-74.02674448130601,40.6430444257514,-73.87412625455431,40.82166126179089,2,23.66,5,1,1
27.75,2025-02-03 14:57:34,-73.96670237725012,40.80319201448266,-73.95267161913299,40.824904524030536,3,2.69,14,0,2
120.35,2025-07-30 17:52:06,-73.91642335827568,40.65981429494796,-73.71572832589446,40.88481853336662,2,30.19,17,2,7
29.29,2024-10-04 09:15:02,-74.00847506760981,40.75240294317347,-74.03221986234448,40.74920596175626,1,2.03,9,4,10
129.86,2025-03-30 01:59:37,-73.70911067188547,40.839593395888144,-74.04766091465211,40.949032095550784,4,30.95,1,6,3
47.42,2025-04-07 22:15:55,-73.83639299363465,40.66326069536458,-73.8094856526888,40.590764340900236,1,8.37,22,0,4
59.48,2025-04-05 00:27:03,-73.91978274840366,40.701231126383036,-73.88348158338808,40.59572329066232,3,12.13,0,5,4
128.53,2025-01-31 20:22:52,-73.82562638199524,40.56623672438261,-73.95795508806977,40.92908733814806,4,41.86,20,4,1
31.98,2024-12-03 12:32:52,-73.8004580968679,40.71530960479489,-73.77688317236789,40.6832285649546,4,4.08,12,1,12
72.23,2025-04-08 04:07:53,-73.801190960052,40.94729654042047,-73.80984114467277,40.766385284747685,4,20.13,4,1,4
93.23,2025-07-15 04:48:23,-74.00264057388999,40.908202284987915,-73.92831441582861,40.72522480482544,4,21.29,4,1,7
148.45,2024-10-17 05:43:42,-73.90808674516376,40.636167845406746,-73.8049169292193,40.93614893111532,1,34.47,5,3,10
65.25,2025-02-11 19:14:48,-74.04603274481877,40.82591312673089,-73.89903479989749,40.90607513114139,4,15.24,19,1,2
43.89,2025-05-18 04:51:00,-73.96813717918475,40.82452529971379,-74.0361311134104,40.88596376709751,2,8.91,4,6,5
105.21,2024-12-13 00:43:42,-73.86864324172247,40.94423018839689,-73.80346914355357,40.67640564917685,1,30.28,0,4,12
109.09,2025-06-22 07:09:18,-73.7698301188399,40.870753993012066,-73.80686458727482,40.59622328291878,1,30.69,7,6,6
89.75,2024-10-11 14:30:30,-73.933821031917,40.90752369094886,-73.98083410353044,40.72968995797328,1,20.17,14,4,10
110.01,2024-12-16 01:52:13,-74.04845549508705,40.632901319095694,-73.89468475262758,40.81601177417149,1,24.13,1,0,12
43.88,2025-07-14 23:54:17,-73.86202243951948,40.80911275232276,-73.89199014547599,40.75766355725772,1,6.25,23,0,7
92.95,2025-04-04 13:30:41,-73.80617981107743,40.75509670243129,-73.99461460103369,40.8687712067437,1,20.28,13,4,4
77.61,2024-12-29 06:07:51,-73.7137274659225,40.90913183671712,-73.96621625701162,40.9385387812854,1,21.46,6,6,12
90.24,2024-08-21 07:00:37,-73.84176418524726,40.634246980201794,-73.95184922646571,40.80468338463393,3,21.1,7,2,8
83.36,2025-01-30 05:05:12,-74.01209544779122,40.710044524240665,-73.84511527511955,40.57454634316985,1,20.63,5,3,1
33.87,2025-08-14 00:45:46,-73.92545149301563,40.65453357937242,-73.88108451126604,40.652641613830056,3,3.75,0,3,8
55.81,2024-09-25 16:21:46,-73.90702089541398,40.799790786453784,-73.89557285929246,40.70176272991715,4,10.94,16,2,9
66.28,2025-03-07 05:10:42,-73.70593101106856,40.79800286292834,-73.76200431667779,40.94933026640181,3,17.47,5,4,3
71.03,2025-04-15 03:46:52,-73.93584698234076,40.75200826148485,-73.88534533164975,40.91430181024932,1,18.54,3,1,4
84.33,2025-06-23 15:42:07,-73.94377282243904,40.77906378565634,-73.98194475819744,40.57009529113245,4,23.46,15,0,6
95.86,2024-12-13 14:04:20,-73.85291324562219,40.93640457271879,-73.90567529816322,40.70206271619224,3,26.43,14,4,12
86.72,2025-03-26 14:08:56,-73.85317493423307,40.936795278165484,-73.97570103833937,40.72477579557062,4,25.73,14,2,3
107.01,2025-06-02 05:47:25,-74.00542008167996,40.88211552663069,-73.83603269304079,40.602416086729136,1,34.22,5,0,6
95.36,2025-04-29 16:09:34,-74.02256104323813,40.70068041120636,-73.72546304814014,40.62290502679188,3,26.51,16,1,4
92.18,2025-07-15 06:35:14,-73.97565322376853,40.919033558652366,-73.7395918095453,40.85697097003889,2,21.01,6,1,7
90.96,2024-12-04 22:36:00,-74.0217000186405,40.892238453313446,-73.95806718732292,40.679789934573044,1,24.22,22,2,12
64.0,2024-12-28 22:15:10,-73.95576348862643,40.74265647565222,-74.01444467348946,40.58734715408581,1,17.96,22,5,12
56.86,2024-12-21 08:44:54,-73.78794545820459,40.66025602229296,-73.73435942937063,40.75647384629202,1,11.61,8,5,12
93.42,2025-05-06 21:24:27,-73.7496100293626,40.777856671680084,-73.93533056506294,40.92226339780008,1,22.4,21,1,5
62.6,2025-06-29 20:10:18,-73.8672106491103,40.606240415949244,-73.881397861302,40.75442417254775,4,16.52,20,6,6
114.8,2025-02-19 03:21:29,-73.75384047812368,40.57211337860057,-73.88085629148694,40.87924046327582,4,35.79,3,2,2
115.16,2025-02-20 18:49:30,-74.01964373220805,40.941990484873656,-73.85704885457646,40.68884240065911,4,31.3,18,3,2
65.41,2025-04-15 10:42:18,-73.94753899599975,40.757468573096816,-73.93058487902516,40.629395115644655,4,14.31,10,1,4
165.31,2024-12-29 10:49:46,-73.95411898943185,40.63465139303794,-73.7137822360027,40.921360488499374,1,37.76,10,6,12
64.42,2025-08-04 00:26:48,-73.7882907884151,40.77502699135167,-73.82778481079549,40.90097263295399,1,14.39,0,0,8
59.22,2024-08-27 15:23:32,-73.74096940204073,40.8301185671808,-73.91488138931969,40.797098505395645,2,15.09,15,1,8
116.82,2025-01-30 06:09:49,-73.95170209539928,40.58919014056393,-73.77408883813345,40.80904706843664,2,28.67,6,3,1
97.98,2025-05-16 07:10:45,-73.9867143907657,40.64461519781609,-74.01517021970145,40.90329566498069,3,28.86,7,4,5
73.17,2025-08-11 23:53:29,-73.77770510837492,40.672923997764755,-73.93961249873763,40.59643449419303,1,16.09,23,0,8
79.7,2024-10-25 02:20:15,-73.90907044766885,40.89252263684055,-73.99082235638996,40.71034813476593,3,21.39,2,4,10
49.83,2024-09-21 08:24:41,-73.86544378397177,40.82634547541758,-73.76545552353268,40.8176710764616,1,8.47,8,5,9
89.82,2025-06-03 22:47:57,-73.71818508314058,40.804475256169894,-73.79532108092225,40.56092435108175,3,27.85,22,1,6
97.96,2025-05-08 01:35:35,-73.97268297151088,40.68130370135715,-73.9145063129335,40.927321974844745,4,27.79,1,3,5
91.04,2025-06-24 16:46:30,-73.90677519656364,40.92021783929623,-74.03002112608178,40.72733272137709,2,23.82,16,1,6
45.6,2024-10-08 04:58:05,-74.00727271664765,40.677344937938145,-73.9575627453911,40.728953770477716,1,7.11,4,1,10
74.38,2025-01-24 07:04:19,-73.9767035999967,40.730001939214496,-73.7344312387124,40.66001773729445,4,21.86,7,4,1
58.23,2025-06-06 22:17:21,-73.8059059862508,40.55654281411542,-73.73568572193311,40.64641649872853,1,11.62,22,4,6
143.09,2024-11-17 15:33:37,-73.79476254036213,40.62086951644941,-74.01583050127722,40.93266590013664,3,39.35,15,6,11
91.84,2024-12-23 15:43:19,-73.71306310882503,40.87167483956199,-73.96146646259919,40.75946292147453,3,24.34,15,0,12
112.24,2025-07-22 15:56:57,-73.94881580511816,40.668351530349796,-73.7679145147029,40.88950374528341,3,28.93,15,1,7
142.73,2025-08-11 12:34:08,-73.92601717737644,40.692285410869665,-73.70135723851048,40.94814865491479,2,34.16,12,0,8
65.55,2024-12-12 15:34:55,-73.84768013518726,40.63292880869414,-73.86330181918781,40.79504787236916,4,18.07,15,3,12
70.43,2025-01-12 00:32:37,-73.85001157632192,40.71053095888483,-73.77685393998503,40.85980432045337,2,17.7,0,6,1
66.62,2025-06-20 08:08:27,-74.00535368679084,40.68795004437716,-73.7932183990789,40.71252722278363,2,18.09,8,4,6
78.75,2024-12-14 13:16:12,-73.74959675446703,40.76941360634483,-73.8921643166921,40.666993478743755,2,16.55,13,5,12
103.9,2024-12-23 06:18:54,-73.99731835342575,40.61732534439367,-73.81972097125828,40.860446328384455,2,30.9,6,0,12
55.66,2025-01-02 05:26:14,-73.84461601453972,40.721660626697954,-73.80548643501596,40.81802753620393,4,11.21,5,3,1
114.5,2024-10-02 14:32:00,-74.03944558519302,40.59473543407447,-73.71224706436509,40.60577451662193,4,27.65,14,2,10
89.17,2025-08-02 12:48:18,-73.85294687360027,40.58450378203108,-73.87766803039403,40.777938419030775,3,21.61,12,5,8
